"s.index","Longitude","Latitude","utmx","utmy","Year","Month","Day","y8hrmax","xmaxtemp","xwdsp","xrh"
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,16,NA,31.3982739990283,3.53124199669006,3.21859291356251
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,17,74,32.3859855218839,5.10152870331472,3.17908520726513
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,18,69.25,28.9020344201762,5.05066292679404,3.73856342947088
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,19,51.75,28.5022638987836,2.26848853408232,2.85598652581719
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,20,59.88,30.18947995339,5.16961260050566,2.8258616867428
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,21,55,28.0239527591797,3.49975937843963,3.97673721610638
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,22,52.75,23.4192915913829,3.77788549460435,5.07192406545118
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,23,46,23.5689899632573,4.15953484272374,4.17939057651286
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,24,50.5,26.1065630776965,3.31134255206711,3.34365446656762
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,25,59.63,27.9203268927933,6.22579184400193,3.72838130632637
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,26,61,28.7823613546926,4.21973902307431,3.89502224411567
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,27,61.62,29.9988263139929,5.43564532940488,3.75679164668611
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,28,51.25,25.8710932106214,4.00675164214282,5.27317374938492
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,29,51.75,29.4778029333839,5.68395746865851,3.71456271572523
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,30,39.13,26.0534176656906,4.76348388622631,3.5636685060596
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,7,31,62.14,28.0542262933911,3.3479759037353,3.21389782381852
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,1,NA,34.1086202406434,6.09124829664067,3.20447313698486
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,2,59.25,31.458034427947,6.35680746200553,3.97414710977548
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,3,53.5,28.8192474013726,5.52326315999389,4.00690986748552
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,4,39.75,28.4184302259784,4.24032358365488,3.84253027882448
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,5,33,24.2414270467327,4.85487574167184,3.33659903748904
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,6,56.75,26.7401932496627,3.61083869372935,3.07238089516924
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,7,61.25,28.9231941531886,6.99037801663692,3.6624395645432
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,8,36.38,24.353866615281,6.131156840777,3.91561050742973
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,9,62.12,25.206535086295,3.02315904409186,3.09705632794298
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,10,62.5,23.742809087606,3.87177682372166,3.87779723648082
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,11,29,21.1672119247438,4.41565172552107,3.66232613195205
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,12,34.5,20.5559782807757,4.99780963574463,3.2963891732098
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,13,43,22.6770688105607,4.37898289353705,2.89568353833187
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,14,63.25,26.5422529166532,4.75283375761085,2.65659364998711
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,15,41.75,25.8925930572411,6.74712429073492,3.44319647113214
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,16,32.38,25.0513495019346,3.68288752019187,3.59112264748248
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,17,41,26.3938901806723,1.98108030486421,3.02475330491822
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,18,71.63,28.497888919356,3.66523267325577,2.98949103471714
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,19,71.13,25.364208741275,4.05205052067256,4.4334183713688
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,20,52.63,22.1431914548568,3.8007813619729,5.97290870239824
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,21,45.87,23.7422720123301,4.82635950365872,3.99282646754053
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,22,43,26.0113371443639,4.63770373835476,3.40325456120664
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,23,34.5,22.6959282877798,3.75957181584376,3.76980354674244
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,24,35.25,20.2309350594247,2.13355084384424,4.17641787103934
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,25,40.88,21.2276477450278,4.29229093373217,4.0403008620197
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,26,46.25,21.6790203943309,3.78734944234698,3.97343149032726
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,27,49.38,18.8260722070988,5.88804204348401,5.61412138309003
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,28,48.38,23.2104375023752,3.4449864363079,4.58755479942523
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,29,42.75,23.1889130915846,2.81739911893362,4.57552306850614
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,30,37,19.9853706806994,4.42367164870047,4.55437926302813
7,-73.903,44.366,587408.664321077,4913110.10393737,2006,8,31,33.25,21.0211607869177,3.42554741905224,3.27572600968579
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,1,59,25.9404154173824,5.94555172176558,3.16265999062291
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,2,59.13,29.2022842906447,8.55772343370175,3.21811499379636
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,3,52.25,27.7477509288653,4.79101381741748,2.88820030575733
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,4,50.25,26.6686348225098,4.46802440640086,4.2826189447911
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,5,35.63,24.8222286003755,5.41393426658116,3.81590340666927
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,6,25.88,23.2062585818275,3.81544468708605,3.58401631467616
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,7,31.5,26.1179159658908,3.49498287259758,3.06436450649093
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,8,48.5,27.3793617252111,2.88774478167437,2.99884682231521
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,9,56.25,27.5788021722553,3.77874741979998,3.03650930774187
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,10,52.25,28.2686473459013,4.08405248241461,3.08854795398931
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,11,51.12,25.9537063195439,3.9209943618809,4.13592249772751
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,12,47.25,23.8653768413799,2.31359534924419,4.93265069141002
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,13,48.87,28.704145805019,5.35881348482049,3.69322881816533
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,14,47.88,30.989676963491,3.34582778992005,3.06828841865725
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,15,44.38,28.3843178405641,2.88014983518707,4.01422516027935
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,16,58.37,31.4593455615889,3.50901117003727,3.21140316018551
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,17,71.38,32.4323804923292,5.06661140803993,3.17361960605913
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,18,66,28.9728422272554,5.04820663609409,3.72445568407693
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,19,40.25,28.4848102745501,2.25402598473262,2.86512469193382
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,20,49.5,30.209649575455,5.17221258264959,2.82348089137601
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,21,41.5,28.0786935634378,3.51298057979686,3.95901562309607
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,22,43.63,23.4557456997677,3.75788607924402,5.05448798617232
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,23,36.75,23.5822584079498,4.19628770610816,4.18326493946417
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,24,46,26.1534964774283,3.29719249994718,3.33449113773028
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,25,52.38,27.9595588583953,6.189658496318,3.71526820138353
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,26,57.88,28.7971795967863,4.21583715751639,3.8943989543197
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,27,58.13,30.0304138408701,5.40217746534683,3.74842112840514
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,28,45,25.9965151586211,3.99305055614169,5.2289488735993
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,29,40.38,29.5470560949187,5.67945826393485,3.70346457320516
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,30,30,26.091342235517,4.79434336830405,3.54018420518921
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,7,31,54.88,27.98803061388,3.33059939986089,3.21282223238669
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,1,62.13,34.1514255853029,6.083512999282,3.22151908667621
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,2,54.63,31.5641518265841,6.34841424830187,3.95635148165047
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,3,46,28.734465898553,5.51349849546006,4.01754161020982
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,4,27.88,28.4478933053306,4.13194050563443,3.81860440481747
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,5,25,24.2878483250069,4.88366456720371,3.33903712253472
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,6,54.38,26.7031873012388,3.61538222660709,3.07261872313656
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,7,57.17,28.9658086316119,6.99925640462628,3.63996406116771
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,8,32.25,24.3778255593053,6.14046187063267,3.90478031740907
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,9,55.88,25.2246489406369,3.02161700480642,3.08841680848903
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,10,55.63,23.7791299416709,3.87603537896262,3.86540936871849
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,11,24.88,21.1516708498059,4.4369233118253,3.67178518252512
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,12,30.75,20.5601570712492,5.02880975622069,3.30377791908638
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,13,36.25,22.6668028754311,4.42342319183983,2.90546422278175
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,14,58.75,26.557446000515,4.74202422910907,2.65792045121561
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,15,37.38,25.9518768511125,6.7415241028733,3.42002069110452
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,16,25.13,25.1150049438707,3.69127814419249,3.57533988498353
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,17,28.25,26.4169560112274,2.00140275270254,3.02607484949858
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,18,68.38,28.5245282821203,3.6623902484038,2.98696389508859
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,19,66.63,25.4015704210887,4.04825404626846,4.41850927916597
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,20,42,22.0678040698886,3.74458307738316,6.00667053725103
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,21,39.38,23.7009376369489,4.80160909555915,4.01819210794258
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,22,36.75,25.9909289740717,4.62691141949309,3.40739860836138
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,23,25.38,22.6966488002992,3.77392863244605,3.75283800434164
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,24,26,20.2553486910543,2.12769734994289,4.14873265797515
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,25,33.13,21.2470235671406,4.29245591775317,4.01030782463053
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,26,39.75,21.7405260959528,3.7117579782842,3.92891118687191
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,27,37.38,18.8461873615222,5.88533345076457,5.5863156712935
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,28,26.33,23.1778947980646,3.4517605310683,4.58532145237892
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,29,25.5,23.2327339232185,2.78944848635561,4.55643797604742
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,30,26.6,19.9712168036921,4.48356695656096,4.55286827546207
8,-73.859,44.393,590872.80657928,4916157.03238249,2006,8,31,28.75,20.9857843510124,3.43593432687033,3.28976519950536
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,1,62.14,26.8215292619183,5.73804213309561,3.01743275922135
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,2,60.25,29.3159021127719,8.66932009311421,3.32171447101942
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,3,53.88,28.6443626637063,4.44879698714175,3.25242818869457
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,4,52.88,26.7252061847251,4.51845815582798,4.53617921028545
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,5,36.29,24.9664452994712,5.16838112028885,3.91941330720254
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,6,29,23.4734975065916,4.34136746911637,3.56425882051158
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,7,32.38,26.0958981281149,3.56487622635955,3.2306422573378
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,8,35.75,26.9981621253482,2.4781526232051,3.11782416886771
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,9,57.38,27.5380832794315,3.63595858376016,3.3601665907812
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,10,62.67,28.1115260080153,4.60138606334136,3.23183641257185
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,11,50.25,26.9796705842975,4.72030988655574,3.97505328197057
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,12,38.25,24.4287115570716,3.1655703772313,5.08232731427448
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,13,49.8,27.9929913733532,5.66279584465528,4.12706947233373
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,14,46.5,30.5774884439081,3.04666892848974,3.20001051353951
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,15,47.62,28.6224560642039,3.53577467406534,4.04035616932014
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,16,55,31.2718349032721,3.72342655522506,3.32378438066693
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,17,66.5,32.483299951848,4.94752828519388,3.23873267924543
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,18,55,29.9828803780119,4.99948070304868,3.63589703112442
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,19,41.33,29.0908904566063,2.93048600784752,3.09251356093321
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,20,57.75,29.5426411121388,4.81827785164524,3.16062680058985
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,21,52.25,28.5054275223017,3.47067054034465,4.06062969011312
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,22,40.63,23.9960613951499,4.53074648456749,5.23477324402101
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,23,39,23.6946913178695,4.34619674882498,4.27294733451128
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,24,42.25,26.6238288264843,3.36659084637118,3.32607222803557
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,25,54.37,28.8284973476709,6.19240884404493,3.54376114766834
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,26,50,29.5514277296885,4.17320813479748,3.71802844240136
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,27,55.63,30.1423705607302,5.75091797911412,3.85413304797763
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,28,41.71,25.444291660828,4.60117674721277,5.55575409812956
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,29,54.38,29.3399381792635,5.41328711576205,4.02371853868028
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,30,41.5,26.9734522674429,4.75330693065955,3.82428250713858
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,7,31,54.88,28.6151033021684,3.58587753341053,3.48169687470782
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,1,62.75,33.9552959399106,5.50739848837916,3.35707506783888
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,2,55.63,32.5559775716094,5.96224109354086,3.70820437730254
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,3,48.88,30.8998910666954,5.76765979845182,3.80785041613483
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,4,40,28.3118015624767,4.77015196855406,3.99870465836242
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,5,28.13,25.3609330006197,4.42241637064613,3.52856696175221
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,6,38.13,27.146364743549,3.74820151534289,3.1145040415516
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,7,66.75,29.2390124841712,6.76129968978259,3.72614878933889
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,8,38.12,25.9670989425919,5.96124066274441,3.66429042515146
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,9,41.14,25.4738211210331,2.93526361911847,3.08871406292143
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,10,51.25,25.4034190767815,3.85741484031825,3.53188343793275
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,11,31.38,23.0185279387968,4.6634096819464,3.36263820900556
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,12,34.75,21.948545272626,4.57987365758476,3.01970247874963
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,13,34.25,23.8808622664703,3.91135169529606,2.7834022747134
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,14,57.5,27.2314322078406,4.65798529549806,2.60092947765361
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,15,40,26.5785127648972,6.53783064751777,3.51288777277127
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,16,28,25.6950562965405,3.6421742376059,3.42269749260006
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,17,38.88,26.9307142859071,2.18597681082081,3.03827955581012
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,18,62.5,28.6207754281902,3.76741717774161,3.04821022949198
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,19,51.13,25.5900353009134,4.02157916377239,4.38865596423342
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,20,50.5,25.1134059779515,5.22891324893218,4.99554793149436
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,21,38.75,25.3896386114673,6.05162524787961,3.54619499852037
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,22,46.88,26.5648738807622,4.51056331793199,3.21071364446888
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,23,28,23.6430878161467,3.6458916695126,3.86538291716357
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,24,28.75,22.2623232100896,2.51307448196768,3.94914868409716
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,25,34.25,21.7802775455033,3.98577873200736,4.38388437026607
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,26,30.13,21.0629311249831,4.91615216089821,4.85721728443476
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,27,27.5,18.6119412459003,6.59405789424622,6.08174736487029
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,28,35.25,24.5759167483545,3.49219294113579,4.4166608096003
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,29,33.87,23.3923093097086,3.2804066603336,4.90264622768149
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,30,30.29,21.5168534800693,4.06836616276118,4.67520392514871
9,-74.516,43.45,539160.954698241,4810902.25658709,2006,8,31,28.5,21.8489848538384,3.57333687426596,3.28579925335194
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,1,57.13,26.5392815028529,5.95197745221295,3.16329927132855
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,2,60.5,28.9463820833322,9.02971002192837,3.4105663463798
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,3,49.63,28.3176768278035,4.52340505529376,3.3764768850088
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,4,42,26.2589137853019,4.95139865117959,4.66475930419722
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,5,33.13,24.4988341351595,5.5756187376226,4.03919740865222
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,6,28.63,22.9123926643974,4.50855686717282,3.78886723667021
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,7,31.67,25.9470204362281,3.8150144249419,3.30405871705068
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,8,39.5,26.8207942843794,2.94979246299628,3.08299340396907
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,9,55.87,27.2572330987489,4.1146493275823,3.29067553365307
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,10,55.5,27.935124453776,4.67001051556195,3.28052585138344
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,11,44.5,26.2564752523644,4.94340812800273,4.18550028936084
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,12,35.75,23.9504876464713,3.7151278202161,5.25045810959877
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,13,46.38,28.168050859148,5.75877146080942,3.98867542162828
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,14,45.88,30.3186458314783,3.29914640372905,3.2028868813372
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,15,39.13,28.4644056250743,4.09418731250703,4.06519911821739
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,16,46.5,31.0323710550606,4.21640292024146,3.34420060525422
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,17,58.75,32.2495348834432,5.6573273317701,3.29505362636343
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,18,53,29.0523106411524,5.37359805308208,3.81248884443166
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,19,36.38,28.7470410040465,2.90265566031159,3.1152334651664
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,20,53.38,29.9108135429969,5.1356709947571,3.13947324276183
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,21,49.5,27.8241063447461,3.60998012217712,4.22687411943991
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,22,41.5,23.2482189519529,4.90657199062329,5.36611359353829
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,23,35,24.0621814749184,4.20683377151028,4.06628661052442
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,24,38,26.5217742453419,3.68914922262005,3.35569987618061
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,25,48.38,28.4848008885462,6.50180038905392,3.64909324104818
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,26,44.2,29.484920396688,4.45319923045569,3.7405335248637
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,27,46.75,29.9802766115488,6.08832520336895,3.87698085420634
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,28,40.25,25.1464463850976,4.58201308578679,5.6493899129625
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,29,49.25,28.759807124166,5.79633285232251,4.36236782886683
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,30,38.5,26.1996376029654,4.75663441901978,3.93526874205243
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,7,31,51.13,28.7923539392481,3.95039499025132,3.52710095228473
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,1,56,33.8835970321368,6.17906834178386,3.46210012394799
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,2,51.5,32.0438130135045,6.54107505707533,3.87879577509929
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,3,37.13,30.2846866315136,5.93717683914708,3.89708789471516
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,4,33.38,28.2837861550003,5.09758375641282,3.95978120094402
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,5,28,25.1427896683608,4.48959046598109,3.46316766548163
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,6,40.75,27.3611493579802,4.02505479204608,3.02706766602453
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,7,57.63,28.9546551960866,6.86938563359003,3.752217193197
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,8,36.67,25.5805107117356,5.95177208547869,3.6251661221357
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,9,38.5,25.3697534265754,3.0938992230948,3.05503400725581
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,10,43.87,24.7775329998299,3.92553107893563,3.6903545447633
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,11,30.5,22.5951195640201,4.77143768555853,3.35984146943651
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,12,33,21.5942284718803,4.54235907491322,3.07654908650572
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,13,34.38,23.7238861427741,3.89594434116432,2.83804434090281
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,14,48.13,26.6682479535692,4.96859894605131,2.72248005811168
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,15,38.83,26.1153472887346,6.8596065015264,3.6225320287165
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,16,25.87,25.2366035781464,3.78053500565251,3.54949943811065
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,17,36.25,26.6778793480743,2.30633704727446,3.07541953664218
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,18,58.25,28.8585133313763,4.13275475733408,3.02383635162131
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,19,43.38,25.376389084927,4.18424920924621,4.60542394347539
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,20,41.75,24.3568962641366,5.43289275692154,5.20665453478049
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,21,36.12,24.9907258462023,6.04017740392741,3.58309311364934
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,22,43.17,26.2102055621703,4.85221405041081,3.37127207347891
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,23,27.4,22.7335071728909,3.69156410318823,4.04130069953435
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,24,27.38,22.0811464790667,2.77601456602223,3.96590082426102
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,25,29.5,21.9723296833946,4.39710993923007,4.21749856613165
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,26,36.88,21.581370340181,5.93238558884096,4.6057453964666
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,27,34.13,19.0371496234951,7.53647641605559,6.07683043712251
10,-74.985,43.686,501208.935916719,4836998.62374087,2006,8,28,32.75,24.1163072524463,3.94924375329616,4.57182288732217
